lat,lon,sampleID,siteID,entityID,elevation,d18,d13,age,Ref
-5.92,-77.35,42173,25,94,114,-7.60675,-9.7025,530,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42174,25,94,114,-7.2095,-9.3528,533,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42175,25,94,114,-7.24656,-9.2551,537,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42176,25,94,114,-7.00475,-8.7705,540,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42177,25,94,114,-7.30962,-9.0314,544,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42178,25,94,114,-6.96378,-8.7532,547,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42179,25,94,114,-7.03722,-8.72278,550,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42180,25,94,114,-7.20263,-8.8076,554,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42181,25,94,114,-7.60425,-8.81944,557,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42182,25,94,114,-7.13017,-8.51944,561,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42183,25,94,114,-7.046,-8.342,564,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42184,25,94,114,-6.94775,-8.23062,567,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42185,25,94,114,-7.28178,-8.4747,571,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42186,25,94,114,-6.99344,-8.2697,574,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42187,25,94,114,-6.84133,-8.4776,578,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42188,25,94,114,-7.0116,-9.0144,581,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42189,25,94,114,-7.20533,-8.84756,584,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42190,25,94,114,-6.9442,-8.4946,588,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42191,25,94,114,-7.00556,-8.3316,591,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42192,25,94,114,-7.114,-8.86711,595,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42193,25,94,114,-7.0577,-9.0073,598,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42194,25,94,114,-7.28833,-9.523,601,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42195,25,94,114,-6.99833,-8.6169,605,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42196,25,94,114,-7.1613,-8.8638,608,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42197,25,94,114,-7.453,-9.3841,612,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42198,25,94,114,-7.19822,-9.4582,615,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42199,25,94,114,-6.785,-9.3007,618,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42200,25,94,114,-7.2413,-9.528,622,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42201,25,94,114,-6.89914,-9.29743,625,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42202,25,94,114,-6.57744,-8.78775,629,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42203,25,94,114,-6.9332,-9.0624,632,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42204,25,94,114,-7.04613,-9.4224,636,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42205,25,94,114,-7.16067,-9.6026,639,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42206,25,94,114,-7.40088,-9.325,642,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42207,25,94,114,-6.93443,-9.1285,646,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42208,25,94,114,-7.0834,-9.3552,649,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42209,25,94,114,-7.04467,-9.3753,653,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42210,25,94,114,NA,-8.1421,660,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42211,25,94,114,-6.89837,-9.30111,667,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42212,25,94,114,-6.96767,-9.4423,675,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42213,25,94,114,-7.048,-9.6286,682,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42214,25,94,114,-7.48211,-10.1066,690,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42215,25,94,114,-7.02778,-9.5432,697,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42216,25,94,114,-7.27025,-9.7566,705,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42217,25,94,114,-7.02989,-9.6173,712,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42218,25,94,114,-7.07256,-9.5007,719,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42219,25,94,114,-6.92075,-9.17556,727,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42220,25,94,114,-7.0509,-9.2665,734,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42221,25,94,114,-6.8146,-9.2629,742,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42222,25,94,114,-7.4505,-9.9008,749,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42223,25,94,114,-7.26056,-9.79933,756,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42224,25,94,114,-7.1775,-9.8702,764,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42225,25,94,114,-7.06333,-9.6186,771,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42226,25,94,114,-7.20989,-9.574,779,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42227,25,94,114,-7.0231,-9.4047,786,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42228,25,94,114,-7.13233,-9.5505,794,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42229,25,94,114,-6.8222,-9.0469,801,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42230,25,94,114,-7.22537,-9.7353,808,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42231,25,94,114,-6.9895,-9.681,816,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42232,25,94,114,-7.23267,-9.5706,823,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42233,25,94,114,-6.9292,-9.319,831,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42234,25,94,114,-7.21443,-9.93229,838,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42235,25,94,114,-7.1281,-9.774,846,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42236,25,94,114,-7.0878,-9.6184,853,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42237,25,94,114,-7.4502,-10.0449,860,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42238,25,94,114,-6.91,-9.5616,868,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42239,25,94,114,-6.96478,-9.6229,875,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42240,25,94,114,-7.0824,-9.864,883,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42241,25,94,114,-7.4686,-10.3391,890,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42242,25,94,114,-6.78133,-9.9888,898,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42243,25,94,114,-6.9567,-10.0251,905,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42244,25,94,114,-7.215,-9.9918,912,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42245,25,94,114,-7.1443,-9.9166,920,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42246,25,94,114,-6.8635,-9.6734,927,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42247,25,94,114,-5.737,-9.2123,935,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42248,25,94,114,-6.7286,-9.2166,942,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42249,25,94,114,-7.016,-9.5158,949,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42250,25,94,114,-6.9264,-9.6272,957,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42251,25,94,114,-7.08244,-9.779,964,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42252,25,94,114,-7.08889,-9.6611,972,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42253,25,94,114,-7.24325,-9.9452,976,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42254,25,94,114,-6.939,-9.7328,980,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42255,25,94,114,-6.95367,-9.8704,984,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42256,25,94,114,-6.74538,-9.7654,989,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42257,25,94,114,-6.31088,-9.2479,993,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42258,25,94,114,-6.80078,-9.5286,997,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42259,25,94,114,-7.15613,-9.7546,1001,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42260,25,94,114,-7.3869,-9.8563,1006,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42261,25,94,114,-7.3039,-9.7808,1010,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42262,25,94,114,-7.2943,-9.8068,1014,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42263,25,94,114,-7.09112,-9.6882,1018,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42264,25,94,114,-7.496,-10.0508,1023,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42265,25,94,114,-7.59411,-10.2279,1027,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42266,25,94,114,-7.49913,-9.9215,1031,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42267,25,94,114,-7.17656,-9.743,1035,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42268,25,94,114,-7.5756,-10.0558,1040,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42269,25,94,114,-7.23078,-9.62857,1044,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42270,25,94,114,-7.6553,-10.0525,1048,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42271,25,94,114,-7.0925,-9.6745,1052,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42272,25,94,114,-7.5084,-10.0673,1057,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42273,25,94,114,-7.15444,-9.4858,1061,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42274,25,94,114,-7.15044,-9.6489,1065,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42275,25,94,114,-7.5526,-9.843,1069,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42276,25,94,114,-7.10444,-9.3277,1074,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42277,25,94,114,-7.0772,-9.0038,1078,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42278,25,94,114,-7.049,-8.8338,1082,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42279,25,94,114,-6.943,-8.6387,1086,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42280,25,94,114,-7.0232,-8.5017,1091,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42281,25,94,114,-7.0669,-8.7612,1095,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42282,25,94,114,-7.01922,-8.5407,1099,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42283,25,94,114,-6.8775,-8.4075,1103,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42284,25,94,114,-6.9752,-8.4737,1108,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42285,25,94,114,-6.65711,-8.1772,1112,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42286,25,94,114,-6.7913,-8.3735,1116,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42287,25,94,114,-7.1735,-8.49075,1120,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42288,25,94,114,-6.8766,-8.4153,1125,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42289,25,94,114,-6.9833,-8.6003,1129,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42290,25,94,114,-6.79256,-8.3373,1133,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42291,25,94,114,-6.724,-8.3703,1137,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42292,25,94,114,-6.99375,-8.4935,1142,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42293,25,94,114,-7.42111,-8.9286,1146,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42294,25,94,114,-7.2498,-8.9968,1150,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42295,25,94,114,-7.2209,-9.1873,1154,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42296,25,94,114,-7.0422,-8.8397,1159,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42297,25,94,114,-6.9678,-8.9375,1163,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42298,25,94,114,-6.8471,-8.8867,1167,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42299,25,94,114,-7.073,-8.5331,1171,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42300,25,94,114,-7.2131,-8.8858,1175,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42301,25,94,114,-7.26563,-9.376,1180,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42302,25,94,114,-7.16575,-9.6456,1184,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42303,25,94,114,-7.241,-9.6977,1188,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42304,25,94,114,-7.57862,-10.37738,1192,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42305,25,94,114,-7.418,-9.7725,1197,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42306,25,94,114,-7.3649,-9.5233,1201,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42307,25,94,114,-7.13711,-9.482,1205,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42308,25,94,114,-7.2452,-9.3182,1209,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42309,25,94,114,-7.6126,-9.5291,1214,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42310,25,94,114,-7.4511,-9.3251,1225,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42311,25,94,114,-7.2094,-9.0225,1236,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42312,25,94,114,-7.0606,-8.4166,1247,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42313,25,94,114,-7.45511,-8.7743,1258,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42314,25,94,114,-7.0826,-8.6439,1269,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42315,25,94,114,-7.38956,-8.8792,1280,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42316,25,94,114,-7.29633,-8.74189,1292,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42317,25,94,114,-6.89656,-8.0393,1303,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42318,25,94,114,-7.1307,-8.1688,1314,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42319,25,94,114,-6.676,-7.25989,1325,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42320,25,94,114,-6.947,-7.93756,1336,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42321,25,94,114,-6.6434,-7.8174,1347,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42322,25,94,114,-6.8105,-8.0013,1358,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42323,25,94,114,-6.867,-8.0658,1370,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42324,25,94,114,-7.1809,-8.2849,1381,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42325,25,94,114,-6.839,-8.1866,1392,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42326,25,94,114,-7.2941,-8.4511,1403,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42327,25,94,114,-6.7842,-7.8499,1414,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42328,25,94,114,-7.0134,-8.0415,1425,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42329,25,94,114,-6.7829,-7.4569,1436,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42330,25,94,114,-6.7594,-7.7391,1448,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42331,25,94,114,-6.166,-7.70662,1459,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42332,25,94,114,-6.8787,-8.0426,1470,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42333,25,94,114,-6.74989,-7.7052,1481,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42334,25,94,114,-7.1357,-7.694,1492,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42335,25,94,114,-6.6228,-7.4415,1503,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42336,25,94,114,-6.89588,-7.73038,1514,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42337,25,94,114,-6.9012,-7.539,1526,van Breukelen et al. 2008; EPSL
-5.92,-77.35,42338,25,94,114,-6.6285,-6.8528,1537,van Breukelen et al. 2008; EPSL
